-0.097278	-3.717260
-0.758524	-0.040604
-0.558923	0.401255
-0.617805	-0.092130
-0.636543	-0.098225
-0.348521	-2.250418
-0.936460	0.576008
-0.642308	-0.072163
-0.644629	-0.070075
-0.659208	-0.102339
2.736427	5.154398
1.116014	1.180786
-0.953266	-2.187042
-0.909797	-2.182400
-0.924996	-2.190008
-0.992340	-2.249080
-0.997149	-2.184450
-0.827057	0.426497
-0.877529	0.448338
-0.442036	0.496850
-1.924100	-2.027652
1.060095	2.281326
3.888818	1.660618
0.514801	0.218037
-0.603857	-0.621824
-1.696285	-2.310430
-1.522320	-0.297808
-1.542909	0.218677
-2.002405	-0.163004
-1.868860	-0.184138
-0.495576	0.770983
-0.501058	0.709008
-2.193215	1.310904
-0.402101	0.700655
-0.596882	-0.007089
3.903424	1.628198
3.911659	1.651720
3.137962	2.256583
4.061470	1.906512
3.856415	1.728087
3.547708	1.847154
3.882019	1.674462
3.921966	1.656856
-0.645422	-0.601166
-1.995978	-2.756525
-0.818375	0.644321
5.629181	-0.824113
-0.311454	-2.285854
-0.479602	3.070680
-4.382946	-5.409909
-4.385684	-5.535628
-4.350437	-5.598244
-4.353617	-5.417604
-4.404050	-5.550037
-4.364896	-5.653722
-4.360034	-5.496270
-4.359871	-5.569493
-0.182892	-0.170126
5.670545	-0.845249
5.627197	-0.821529
0.836711	5.216611
0.922409	5.407631
0.963476	5.568932
0.850305	5.348611
0.883067	5.199420
-0.124750	0.334992
-0.490576	0.425609
-0.469743	0.737376
-3.807164	3.744867
-0.484938	3.120290
-0.402329	3.051721
-1.834783	-0.524926
-1.015785	0.095535
-0.752284	-2.503041
-4.021974	-5.904507
1.969956	-1.704458
-3.022247	4.471981
-3.036683	4.156014
0.383269	-0.530834
-0.530628	0.167715
-0.501105	0.187546
-0.949175	0.085142
-1.208419	-0.162232
-1.125675	-0.027820
-1.266643	-0.147232
2.017710	-1.411313
-0.558787	0.219290
2.994151	2.344434
3.043660	2.301681
3.048065	2.291643
3.044664	2.295327
0.045708	-0.562491
3.923930	1.567589
0.267747	-0.579071
0.025591	-0.573712
-0.010182	-0.436825
-0.031068	-0.463541
0.027414	-0.580679
-0.020281	-0.403491
0.314832	-0.586488
-0.003548	-0.448881
-0.053738	-0.405040
-0.171480	-0.138964
-0.107963	-0.262373
-0.167697	-0.154211
-0.123315	-0.474627
-0.064273	-0.458551
1.362282	3.879109
-0.208052	-0.186880
-0.020333	-0.393217
-0.670626	1.186235
1.220596	3.775476
-0.099276	-0.883461
-0.466445	0.760860
5.639426	-0.816068
5.691266	-0.816448
5.733072	-0.813976
-0.931547	2.220061
-0.949731	2.331421
-1.040230	2.569456
-0.737252	0.403469
-0.982412	2.409549
-0.929139	2.411094
1.169545	2.369703
-2.310700	-0.690635
-0.609201	0.918302
0.194532	1.965976
0.186248	1.948046
-4.244300	1.883902
-4.246998	1.801366
-4.285180	1.762797
-0.031501	1.123975
-1.347893	0.295725
-1.397026	0.233507
-0.765684	0.594561
-2.941495	2.914138
-0.563645	0.254373
-2.182223	-0.795964
-0.574208	-2.275921
-1.266282	0.200683
-1.510187	-0.272575
-2.449228	-5.797360
-1.084368	-2.329909
-1.155046	-0.067708
-1.191641	0.013703
1.077776	-0.328403
1.266332	-0.671123
-0.358476	0.179576
-0.585931	0.162215
-1.883046	-0.679068
-0.420464	-0.099484
2.092779	-0.829109
-0.035077	-0.120948
-0.847959	0.652795
-4.234250	-5.909065
-4.020138	3.881949
-0.741054	0.856777
-1.024105	2.379504
-2.874663	3.477367
3.386860	-2.997291
-0.459030	0.081846
-0.389560	0.040140
-2.217036	-0.399799
0.012620	0.420324
2.256487	2.263254
4.602994	-0.459404
-0.242448	0.640573
-0.715476	0.505218
-0.580271	0.364513
-0.631263	0.378825
-0.495901	0.568345
0.852822	0.423037
-2.017445	-2.022991
0.098905	2.400770
-1.929614	-0.150649
-1.912226	-0.110236
-1.893322	-0.134201
-1.883195	-0.187357
-0.990010	-2.218558
2.358791	5.954849
1.616854	4.256557
-1.322885	-0.275865
-1.090856	0.182337
-1.290954	-0.067604
1.514623	4.156094
5.617778	-0.806500
-0.585222	0.221392
-1.485383	-0.052573
-1.073872	-2.290358
-1.136603	-2.386973
-1.208823	-0.006761
1.368945	3.952640
1.400372	3.961881
-5.056748	-6.880392
-1.162646	0.022314
-3.001889	2.909720
-2.789757	3.017695
-2.984557	3.225887
-2.985280	3.205252
-3.034474	3.406860
-3.043363	3.433843
-3.018187	3.383215
-2.891870	3.225710
-2.826492	3.321439
-2.977017	2.926522
-0.519842	0.535876
1.890593	-1.696979
2.772096	5.110010
-0.553434	2.011466
-1.566214	1.004333
2.794264	5.089035
-0.710216	1.065989
0.927963	4.932033
-1.621506	0.979348
-0.263965	-2.322239
-0.322169	-2.294243
-0.318171	-2.296659
-1.586811	-4.113360
-0.315902	-2.281533
1.006803	4.519202
-1.021951	-2.246363
-1.163054	-2.483705
-0.303450	-2.280781
-0.771999	0.753684
-0.701386	1.137873
-4.299629	-5.776057
3.974817	1.666066
-4.301083	-5.904193
-4.300549	-5.870005
-4.272539	-5.905225
-4.438504	-5.405602
1.712279	3.195850
-0.565001	0.667486
-0.466560	0.727900
-0.213969	-1.124917
-0.118073	-1.077764
-0.121402	-1.045981
-0.928042	0.203047
-1.178020	-4.115955
3.751953	-3.012235
3.764243	-3.018433
3.786647	-3.038989
-0.940767	-2.171330
-3.693339	2.720063
-3.111272	2.842972
-3.073473	13.432445
-1.417349	0.788925
-1.360963	0.754293
-1.381489	0.672408
-1.975900	-1.969151
-2.966628	2.885206
-1.607919	0.980656
-1.605154	0.976040
-1.601636	0.967690
-1.613299	0.978402
-1.641222	1.002684
-1.493989	0.843418
-1.389856	0.703844
-0.611227	0.259943
-1.452319	0.797987
-0.729570	0.151490
-1.516714	0.892446
-1.414251	0.831213
-1.445267	0.791527
-1.497325	0.785799
-1.538145	0.895349
-2.978421	3.422303
-1.471532	0.809260
-1.562321	0.903388
-1.453931	0.808747
-0.495812	0.154789
-0.512711	0.307617
-0.641453	0.294743
-0.588978	0.269196
-0.642092	-0.787628
-0.603082	-0.103042
-0.540978	0.212417
-1.943993	-1.058929
4.114991	-0.507435
0.675071	-0.593078
-0.904145	0.447806
-0.927006	-2.063943
-0.939275	-2.076123
-0.601573	0.564005
-3.043773	3.428443
-3.016983	3.305195
2.165591	1.177419
2.125586	1.141429
-0.984792	0.445813
-1.672936	1.766201
-1.974950	-1.026319
3.163397	-2.398713
3.933985	-0.277804
4.139864	-0.436406
4.146574	-0.485091
4.111003	-0.494199
3.960631	-0.329288
4.084950	-0.485910
4.079886	-0.530895
4.071989	-0.500949
4.065706	-0.500656
4.070454	-0.429277
-0.472825	0.375824
-1.548112	2.115124
-1.375479	1.951185
-1.923670	1.729755
-4.357576	-5.346775
-0.322952	0.441252
-0.346317	0.270411
-0.358769	0.410390
-0.343308	0.496334
-0.286682	0.226558
1.175624	1.242686
3.989951	-0.446157
-1.335882	0.372453
-0.330250	-2.254540
-4.306549	-5.770330
-4.332442	-5.830250
-4.277132	-5.931936
-0.124429	-0.218866
-0.280821	-0.015022
-0.066333	0.670956
1.983719	-1.691845
1.923596	-1.746619
1.898817	-1.617174
