2.199217	9.666926
-0.179237	7.928046
-1.530682	8.340985
-0.663201	7.428688
-0.520278	7.264871
3.550457	9.555304
-2.046075	8.682605
-0.550062	7.281670
-0.609638	7.127781
-0.591345	7.278677
-0.963668	5.209346
-0.097851	8.103571
4.345523	8.649595
4.447449	8.624817
4.282820	8.511462
4.194518	8.628444
4.353293	8.624818
-1.683827	8.341923
-2.012521	8.507591
-1.545219	8.047645
-0.384240	9.524550
-1.807626	6.315525
0.256561	11.132445
1.612635	8.187196
-2.193795	9.163716
1.549837	9.180586
-0.252710	9.312582
0.049595	7.273819
-0.244251	9.145706
-0.256460	9.108807
-2.144260	7.791065
-2.237486	7.645666
-1.109668	5.356362
-2.435734	7.575447
-0.627210	7.303386
0.380554	11.063338
0.096866	11.313225
1.394512	10.605831
0.210928	11.234283
0.228448	11.201804
0.277985	11.177477
0.144414	11.269886
0.147768	11.309786
-2.150408	9.114292
2.730685	9.157883
-2.676883	8.670371
0.607875	9.726756
3.600603	9.707650
-1.452988	6.614330
-3.533671	9.711468
-3.663988	9.866166
-3.709338	10.032569
-3.174597	9.693801
-3.731118	9.925577
-3.593438	10.028808
-3.772087	9.896107
-3.707578	10.041192
-2.343442	10.162219
0.684301	9.677205
0.595731	9.662912
-0.443439	5.955289
-0.324563	5.866464
-0.353850	5.898179
-0.452314	6.022069
-0.557246	6.032552
-1.346899	8.357211
-2.537731	7.948484
-2.524411	7.434568
-2.592718	10.691228
-1.474620	6.854971
-1.339436	6.088545
0.375277	8.886699
-0.540306	9.026164
2.243539	9.298192
-3.839861	10.441639
2.108562	7.948253
-2.376657	5.764161
-2.417588	5.809497
-1.265283	10.428345
-1.506486	8.538898
-1.436502	8.617592
-0.324731	8.894486
0.061646	9.024854
-0.027148	8.855176
-0.135540	8.870052
2.149639	7.887414
-1.487741	7.461283
2.840573	10.037674
3.102611	9.933310
3.113253	9.886792
3.147520	9.908116
-2.063822	10.944670
-0.077668	11.323451
-1.845296	10.755572
-2.206411	10.872230
-2.225568	10.851665
-2.440207	10.746175
-2.145512	10.921789
-2.086472	10.835607
-1.760354	10.763505
-2.187802	10.718314
-2.437182	10.664679
-2.438413	10.268894
-2.441267	10.423747
-2.448646	10.350716
-2.012275	10.418779
-2.195758	10.749434
-0.281440	5.042432
-2.355568	10.182852
-2.299338	10.812031
-1.854980	6.869645
-0.493255	5.108932
-1.810181	10.519851
-2.519863	7.367552
0.564565	9.613147
0.430839	9.472352
0.414871	9.458062
-1.811412	6.695449
-1.775450	6.621935
-1.842253	6.424375
-1.392207	7.036371
-1.927800	6.664537
-1.917336	6.534276
-1.992055	6.572598
0.820870	9.178549
-1.869987	8.116000
