2.749635	7.516447	12.326184
2.750944	7.353946	12.480142
2.730177	7.303719	12.462090
2.756176	7.497356	12.351905
2.775341	7.234755	12.423722
2.780000	7.367099	12.058352
2.859847	7.192648	12.489152
2.780230	7.218560	12.607358
3.058197	6.694129	12.565157
2.766352	6.929124	12.581279
2.918905	6.697355	12.567480
3.053886	7.183223	12.381686
2.709788	7.215186	12.486765
3.427293	2.862065	10.846249
2.948992	6.812240	12.477179
2.806852	7.058456	12.573046
3.292886	4.529487	11.290045
3.386502	2.705760	11.094779
3.207695	7.549280	11.869753
2.697895	5.202264	11.652470
5.383080	4.786014	10.063142
5.362860	4.802415	9.953175
5.294051	4.921316	10.039497
3.294524	4.456611	11.172818
3.154060	4.503090	11.219069
2.883328	4.391851	11.041671
3.715894	4.602893	11.338704
3.018759	4.437756	11.447241
2.919709	4.437315	11.313892
2.840972	4.537499	11.135651
5.295949	5.457522	9.596787
3.619894	5.382702	11.880657
4.206172	5.410065	9.799288
4.366630	5.178044	9.941481
5.188010	5.557580	8.592106
5.479634	5.480069	8.294293
5.260556	5.515315	8.512074
4.219808	5.529554	9.723120
5.213504	6.207889	11.430508
5.173078	6.130338	11.536212
3.490055	6.201235	10.150084
2.102515	4.555191	10.168002
4.004167	5.910106	11.659844
4.785364	5.406434	9.733135
6.084965	5.554391	7.528182
4.839992	6.097120	11.619494
4.933060	6.201694	10.658434
4.507021	7.126418	9.487536
6.119812	5.233449	5.911562
4.749773	6.321548	11.017215
4.688854	6.333725	10.973466
4.300675	5.970273	9.271597
4.278109	5.849915	9.158435
4.125523	6.035990	11.299039
4.496224	5.627766	12.059648
5.052421	5.358535	9.651597
4.321029	5.326365	11.281236
3.082521	3.293939	10.830408
2.854058	6.648868	12.114923
3.550322	6.154246	10.547215
3.474259	7.366879	9.393647
3.194244	4.409099	11.591380
2.639577	5.060006	11.336480
2.659744	4.704247	11.239185
2.241449	4.891441	10.786452
6.192877	6.001969	7.033040
4.585663	5.020346	11.814732
4.581626	5.246693	11.994369
4.153792	6.162091	9.951646
4.025452	6.145469	11.428137
3.385777	6.768603	11.463087
4.759314	4.616876	9.768633
4.223571	5.292727	10.898661
3.666838	6.109968	10.331162
3.917490	5.862265	10.481711
3.832139	6.005131	10.362577
3.739388	6.354183	10.616448
3.176077	6.808106	11.240666
3.697819	6.367154	10.930178
2.961387	4.548747	11.316384
4.960941	5.806633	10.269333
5.042443	5.862496	10.337549
5.099783	5.607379	10.316626
4.881346	5.961100	10.344808
6.167711	5.184402	6.013224
3.767920	4.299169	11.024669
3.600656	3.120272	10.789939
4.789598	5.418217	10.376682
4.279453	5.503981	10.842594
4.753452	5.309326	10.512060
3.829476	3.344611	10.781343
5.393738	4.948639	10.179499
4.459482	4.825809	11.580673
4.873224	5.781091	10.485827
6.109351	5.125287	5.992955
6.162447	5.187045	5.933979
4.648199	6.390540	10.977256
3.565225	2.901021	10.832855
3.555692	2.950598	10.938743
3.523196	7.482441	9.376821
4.629647	6.427092	11.022708
2.206906	4.649597	10.110785
2.083742	4.632972	10.147507
2.089371	4.788219	10.388390
2.145383	4.779030	10.253616
2.134722	4.840820	10.518360
2.150769	4.858393	10.528573
2.157619	4.862884	10.661080
2.116318	4.713375	10.417627
2.135943	4.598894	10.540051
2.180295	4.622283	10.072803
3.683656	5.347101	11.100416
4.732002	6.524341	8.069086
3.056898	2.927429	10.777665
2.795440	3.473244	10.577767
1.745619	6.856518	10.713987
3.080661	2.869416	10.787898
3.467315	5.081100	11.849339
3.261667	3.436510	10.277889
1.560049	6.916869	10.891406
6.660730	5.548565	7.175086
6.680580	5.476156	7.124720
6.617908	5.476421	7.134920
6.162465	5.617443	7.407679
6.624609	5.413335	7.126162
4.262480	6.345620	9.122104
6.179397	5.177179	5.885166
6.249773	5.138474	5.866693
6.799206	5.446647	6.981316
3.800380	4.645086	11.640551
2.963466	4.723237	11.752433
3.381897	7.370321	9.547661
4.044120	3.954422	8.836428
3.506056	7.437613	9.325907
3.333713	7.435929	9.493060
3.350250	7.429895	9.457393
3.359572	6.847927	9.707985
3.021336	4.686164	11.598751
3.220404	5.370146	11.749387
2.993591	5.243285	11.886730
5.190475	5.726179	9.603724
3.452431	7.634863	11.821066
3.471717	7.667080	11.860992
4.362496	6.239811	11.159436
4.631399	6.627757	8.209949
6.200692	6.017506	7.026109
6.139194	6.063260	7.126798
6.194564	5.955029	7.150687
6.299538	5.346465	6.085363
2.581832	5.332480	11.442265
2.062927	4.623919	10.082359
3.854221	5.652803	11.078039
2.039424	6.907788	10.312099
2.138253	6.932516	10.343516
2.382250	6.999175	10.869512
4.619779	6.117459	9.968024
2.131806	4.630617	10.126007
1.643406	6.980162	10.841650
1.679658	6.936670	10.694976
1.655040	6.959270	10.814139
1.628895	6.956031	10.826082
1.609671	6.934937	10.851869
1.984529	6.965303	10.347343
2.225111	7.057778	10.702458
4.298759	4.889628	11.562080
2.116562	6.829516	10.179768
4.090885	5.305221	11.674958
1.698249	6.980701	10.529116
1.816698	6.974196	10.434089
1.988133	6.977233	10.266503
2.536884	7.094818	9.912328
1.804506	6.944302	10.408659
1.839675	5.892317	10.403563
2.021544	7.001369	10.266441
1.754352	6.879993	10.416908
1.935572	6.887473	10.241076
4.318214	5.177588	11.809293
4.429755	5.173675	11.755372
4.089450	5.208763	11.661547
4.402002	4.970642	11.662113
4.248021	5.557476	12.214132
4.840297	5.636033	12.351854
4.571770	4.929575	11.747580
4.880724	5.120731	9.555360
4.898328	4.150017	9.161664
4.060208	5.393373	9.530272
2.742365	6.372570	11.766113
6.198242	5.178547	5.822875
6.262033	5.123948	5.824957
3.262011	5.676449	11.250494
1.900217	4.663824	10.584352
1.960038	4.640977	10.415010
3.690071	4.209385	10.078090
3.848351	4.219481	9.942884
3.539531	5.779815	10.862524
2.634337	5.104259	11.736073
4.999254	4.816508	9.382236
3.419669	4.091357	10.829789
4.823026	4.078890	9.166499
4.946385	4.108850	9.207559
5.088915	4.294076	9.323971
5.064436	4.258800	9.229187
4.842134	4.180526	9.015989
4.919584	4.030825	9.078186
4.865159	3.901742	9.040147
4.943611	4.007754	9.180699
4.965195	3.994094	9.143951
4.820295	4.003617	9.041607
3.733631	6.662859	11.929603
3.282751	3.261117	11.392635
3.279145	3.400724	11.454643
3.238404	3.185352	11.377512
3.450593	6.467990	9.898569
2.673652	5.698977	11.837245
2.744740	5.816589	11.674932
2.827710	5.731743	11.671455
2.677214	5.502194	11.893650
2.700392	5.863772	11.663605
4.244879	5.608904	11.147431
4.928602	4.353116	9.029774
3.330230	5.167860	11.916087
6.460016	5.563576	7.256712
3.360029	7.239592	9.648252
3.282373	7.473257	9.433513
3.348020	7.447885	9.375841
3.192168	6.638128	12.472427
3.660825	6.135562	12.246003
3.961024	6.512838	11.257010
4.652913	6.589386	8.113246
4.841518	6.497088	7.941455
4.649605	6.608496	8.146140
6.713864	5.711225	7.228834
6.378971	5.366778	6.414755
6.519841	5.769920	7.115574
6.625030	5.646763	7.177330
6.547097	5.704542	7.254103
6.113116	5.732557	7.284726
6.469725	5.548525	7.315060
6.461119	5.632952	7.283268
6.694508	5.803925	7.387334
6.333857	5.370666	6.359396
6.395768	5.596005	7.372768
6.537303	5.398400	7.148823
4.911924	6.418898	7.837639
3.232207	7.546110	11.908594
3.157711	7.433865	10.104733
6.290403	6.048645	6.998961
3.375906	7.369694	11.980119
3.698200	6.166349	12.306721
3.535620	6.389309	12.391776
3.933182	6.561624	11.253000
3.856331	6.717129	11.025933
2.814434	7.130245	11.090959
2.765163	7.152156	11.159338
2.810498	7.194675	11.105899
2.721737	7.191230	11.210083
3.285487	2.964438	11.014013
4.280800	7.221676	9.125637
4.306169	7.097621	9.295062
4.495611	7.120360	9.203012
4.442383	7.183892	9.074599
4.465167	7.245747	9.154327
4.467546	7.229561	9.129402
4.452604	7.194521	9.174971
4.421083	7.183743	9.123679
3.972428	7.034111	9.482053
4.588733	4.879500	11.626746
4.834734	4.651130	10.265979
3.251173	7.552306	11.961070
3.236615	4.718816	11.669231
3.438154	2.803271	10.969041
3.417315	3.000762	11.055546
3.481774	3.055871	11.128805
3.308973	2.865554	10.969058
3.684587	2.900862	10.742735
3.356276	3.081449	11.137321
3.564743	3.225360	11.164197
3.175493	3.120767	10.958275
3.131701	2.791453	10.919247
3.360367	2.860419	10.968727
3.378770	2.932874	11.055703
2.903118	4.077946	10.657853
6.440603	5.543330	7.328278
5.158534	6.143995	11.523172
5.095159	6.163767	11.471837
4.074358	5.639404	9.638596
4.193018	6.664330	8.977260
2.749164	3.573928	10.572156
2.784029	3.442292	10.579406
3.322322	5.709788	11.774863
2.915759	5.805409	11.456326
2.863069	5.465552	11.828614
2.589339	4.390153	10.483026
5.457682	4.704481	9.875510
4.357005	6.990715	8.823487
4.349903	6.979171	8.790802
4.375077	6.975175	8.749287
3.379679	6.130752	10.685144
2.901359	5.898485	11.221876
2.217188	6.822544	10.344851
2.737039	7.047855	12.419752
4.613470	4.951015	11.765722
3.376310	6.511288	12.382805
6.228997	5.388118	6.125672
5.417866	4.723229	9.979095
5.150235	6.178599	11.482846
2.906322	6.969607	12.470594
3.547061	7.310093	9.603181
3.534945	6.995791	12.075473
3.155098	7.088804	12.441816
3.138309	7.033611	12.371081
3.289533	7.374557	12.075765
3.227616	7.460991	12.131625
5.167120	4.751130	10.180566
5.011729	4.690150	10.463185
5.198257	4.621305	10.090434
2.820704	6.603696	11.066659
2.968629	6.294203	10.964039
2.858185	4.889406	11.236005
5.393486	5.501371	8.363167
5.137791	5.517360	8.621428
3.701326	5.345600	11.486862
4.277587	5.020860	11.739635
2.757714	4.179902	10.778494
4.090010	5.631983	11.367200
3.888514	5.838641	11.431411
3.136921	5.309494	11.866737
6.084599	5.462611	6.046513
4.127628	3.717301	8.857464
5.012100	4.321980	9.323434
4.017434	5.767187	12.230068
4.058461	5.221677	10.717755
3.912503	6.319129	11.406563
3.833293	6.248406	11.482361
3.596585	5.661408	10.294068
6.327889	5.369502	8.493712
6.309969	5.398255	8.527338
6.312846	5.388893	8.520460
6.366379	5.447169	8.211813
5.943359	5.443357	8.141498
6.090974	5.370382	8.561537
6.256093	5.427311	8.406838
6.232607	5.560778	8.656116
6.498206	5.483652	7.958313
3.368163	5.916970	10.758984
6.215270	5.403167	6.546525
5.794865	5.457446	8.051667
5.763686	5.476097	8.069237
5.757378	5.499898	7.989260
5.710924	5.437901	8.151212
5.984890	5.532591	7.691912
6.126412	5.491666	7.587507
4.930576	5.758645	12.306141
4.800119	6.451139	8.076190
2.797646	3.478603	10.579660
2.818280	3.384157	10.579718
3.015089	5.838663	11.148008
4.363872	4.957045	11.498171
