9.789321	7.220925	9.089781
8.527596	8.382625	9.579403
8.506104	8.348394	9.585361
9.453038	11.389962	10.470813
8.533105	8.407870	9.627503
12.230558	10.662100	3.566835
10.057074	13.316437	7.914558
12.327955	10.765265	3.781417
12.302162	10.498933	3.620619
12.258998	10.548085	3.643775
12.221960	10.536127	3.659032
12.244102	10.542913	3.665164
12.267138	10.517231	3.627125
12.220185	10.542208	3.663060
12.117051	11.270456	4.447182
12.083136	11.277555	4.485544
10.386634	11.781500	6.234262
10.399900	11.767983	6.212653
10.368907	11.806063	6.229195
10.306088	11.871463	6.171254
10.379947	11.802582	6.300614
13.316216	11.822754	3.626075
13.216763	11.733550	3.633780
10.957790	-2.105319	11.206581
10.966192	-2.110574	11.214522
10.975384	-2.118585	11.223486
10.978442	-2.117910	11.225922
10.966245	-2.110108	11.214521
10.971824	-2.113828	11.219684
8.904434	9.845857	11.068971
10.768669	-1.990385	11.029409
10.762260	-1.987506	11.024918
10.774206	-1.993378	11.034421
10.775572	-1.992696	11.035540
10.785682	-2.001389	11.045716
10.776862	-1.994169	11.036714
10.785249	-1.998655	11.044382
10.738907	-1.974728	11.002118
10.353193	11.835805	6.240512
7.290704	11.169882	10.679265
10.398871	-1.811969	10.694907
10.394229	-1.807983	10.690197
7.115629	5.982331	9.095390
12.067942	11.312105	4.530084
5.339899	10.629952	8.655547
5.108014	10.897614	8.361800
11.981943	11.402246	4.677013
9.962186	7.623370	9.332424
9.813976	8.702065	11.931646
8.998819	9.724974	11.125373
8.956575	9.751193	11.111403
9.957279	7.566690	9.247540
10.389363	-1.805334	10.686366
9.950728	7.627079	9.222829
9.943575	7.624855	9.238920
5.820015	12.946825	10.083983
10.409639	-1.824704	10.704919
9.932924	7.656836	9.310309
7.038186	6.016794	9.149463
9.831598	7.244701	9.110994
-5.355239	9.948235	9.096580
-5.373643	9.966175	9.078547
-5.338713	9.932167	9.112749
-5.325400	9.911956	9.131350
-5.352625	9.945966	9.098859
-5.336855	9.929888	9.114972
-5.400402	9.992853	9.051867
-5.340857	9.935088	9.109848
-5.286062	9.879214	9.165723
5.805324	13.026649	9.995315
7.150834	7.124532	10.921664
13.301925	11.808022	3.648801
13.224247	11.731984	3.652902
11.502898	10.574404	3.799336
11.478830	10.579826	3.806314
13.303091	11.815743	3.639228
11.763079	10.784656	3.725719
11.422310	10.548188	3.798075
11.514657	10.567850	3.762894
11.533187	10.632853	3.811515
11.463609	10.490909	3.730367
11.450480	10.512709	3.762982
11.476482	10.556330	3.783671
11.777651	10.810640	3.696790
11.164574	11.489749	7.842698
11.730698	10.791245	3.743383
6.904817	6.134787	9.175214
6.702997	6.175111	9.227246
4.910535	11.022287	8.311427
6.681177	6.156591	9.212074
6.796791	6.192501	9.200423
9.929968	7.657134	9.254030
10.329738	8.532489	12.075542
10.380971	-1.793591	10.677201
9.949195	7.626576	9.235793
9.782789	8.405470	12.067118
9.787596	8.368094	12.093651
12.735075	11.129678	3.850383
12.709389	11.103583	3.859479
7.046510	5.996836	9.124361
12.621725	10.437920	3.493279
12.534327	10.945800	3.840107
6.699119	6.145861	9.186815
6.675867	6.131318	9.197076
4.885222	10.958725	8.283705
